,id,comment_text, 'Bandwagon',"""Misrepresentation of Someone's Position (Straw Man)""",'Appeal to authority','Appeal to fear/prejudice','Black-and-white Fallacy/Dictatorship','Causal Oversimplification','Doubt','Exaggeration/Minimisation','Flag-waving','Glittering generalities (Virtue)','Loaded Language','Name calling/Labeling',"Obfuscation, Intentional vagueness, Confusion",'Presenting Irrelevant Data (Red Herring)','Reductio ad hitlerum','Repetition','Slogans','Smears','Thought-terminating cliché','Whataboutism'
3649,139,"The Democratic Party IS THE PARTY OF CRIME AND EVIL ... A TERRORIST ORGANIZATION THAT HATES AMERICA AND THE AMERICANS

TRANSLATOR IN AMERICA

THE COMMUNIST PARTY

SAVE TRUMP SUPPORT FOR AMERICA",0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0
3826,32_batch_2,"Charles Wade, co-founder of BLM, was arrested for child trafficking in 2016.
In other words, he was arrested for the modern slave trade
I hope you didn't miss the irony.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
5415,120_batch_2,"Donald Trump lost $ 1.17 billion
The company is over 10 years old from 1985 to 1994 !!!
You're fired !!!

So, in fact, Trump is not exactly a successful businessman, but he recently showed it on TV!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2809,330_batch_2,"Do you agree with President Trump when he told Ilhan Omar to leave America and said, ""You can't go fast enough""?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1383,382_batch_2,"Losers can still see the hard-earned NFL thugs supporting rapists and BLMs.

I only watch the beautiful girls playing beach volleyball.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4755,593_batch_2,YOU COULD DIE COVID-19 AT 80 DEGREES AND GLOBAL WARMING WILL SAVE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2577,211_batch_2,OUR CONSTITUTION WAS WRITTEN TO STOP PEOPLE LIKE THESE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,84_batch_2,"IMAGINE the possibilities if they were to put this much effort into cleaning up blighted communities.
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7053,258_batch_2,DO YOU THINK CHRIS WALLACE WILL JUST BE TRUMP'S PRESIDENT?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,576_batch_2,"Seeking to level the playing field, Barron Trump to discuss Joe Biden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7178,320_batch_2,"IF Republican IS Occupational Office, Everyone Wants Bob Woodward Aim

IF Democrat IS IN Oval Office, Everyone Wants Monica Lewinsky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7822,653_batch_2,"""Anyone who believes for no reason cannot be convinced by reason.""
- James Randi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,161,"HOW DARE YOU NOT VOTE FOR HECKIN 'BERNERINO ?! DON'T YOU KNOW THAT A VOTE BY OFFER IS A VOTE BY FASCISM? THE WORLD IS LITERALLY DYING AND BERNIE-SAMA IS THE ONLY ONE WHO CAN SAVE IT!

haha hey he's Obama's boyfriend

WALK WITH OFFER ** 2020 **",0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
3527,686_batch_2,I would be blindfolded and crawling naked over miles of broken glass with germs on the ballot for Trump and all the other Republicans on the 2020 ballot.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6055,522_batch_2,"Colin Kaepernick and his evil white oppressors

Oh wait, these are your PARENTS!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1572,676_batch_2,"And now boss?

I'm not your boss this time, Joe.
That's Kamala now.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7801,644_batch_2,"The only thing ""essential"" oils are essential for is the seller's income.

Aromatherapy has no proven medicinal benefits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4326,348_batch_2,"FALSE FALSE 2020
Remake looks at Joe Biden

Just kidding
Get excited!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6294,628_batch_2,"Just a warning, most of the quotes you see on the internet aren't actually mine.
-Morgan Freeman",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,568_batch_2,"When police services deprive you of funds:
Caller: Help! If someone enters my home!
911 operator: calm, sir.
It is our thoughts and prayers that we do now send.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4499,428_batch_2,"If you wear a mask feather in a restaurant but eat it, you are not afraid of the virus, you are afraid of your government.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7596,554_batch_2,"ARMED LIMITS CONTINUING?
Cartoon plans?

LET ME EMAIL THE MAYOR AND THE MUNICIPAL BOARD MEMBERS for how to respond.
Hope you saw me again since Sunday afternoon.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1208,61_batch_2,"Know ANY Democrat who is * enthusiastic * e
* inspired * that this is your candidate ... and do you think this is the best and brightest they have to offer?",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
239,251_batch_2,"The Democratic Party
We run cities... into the ground.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2321,92,"DON ON AT LAST, economy deadbeats illegal alien parasites AND HAVE PRESIDENT

Us. Department of Agriculture

Food coupon

value
One
dollar

PRESCRIDED AQGRICULTURE TRANSFER OF THE TERMS OF ETHENE UNDER",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3242,574_batch_2,"ME blow your ears IN..

That's awesome!
Thanks for the refill!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5785,347_batch_2,"The police are the enemy!

Absolutely defund it.

Words only a criminal would say!

BLUE ВАСK

TRUMP 2020
KEEP AMERICA BIG",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
700,107_batch_2,"If you support this man, I will not judge you by your choice of political parties.
I will judge you for your lack of morals, ethics and humanity.
The others too.
History too.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3662,134,"If not for trumpet hitler, i'm stupid

Confidence",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4951,695_batch_2,"The reinforcement shows how low the Democrats will be to tarnish the opposition.

OFFER
HARRIS",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3273,585_batch_2,"HOW DO YOU THINK LOOK TO PROTEST ASYLUM

HOW do you actually look like you are protesting against castles
HELP! HELP! I'M LOOKING FOR!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6363,654_batch_2,"We know that the moon landing was not a fake.

Because that's how we found the earth to be flat.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4827,627_batch_2,"“When we look at isotopes, we know that the increase in CO2 emissions in the atmosphere is caused by fossil fuels.
We know that an increase in CO2 means that more heat is accumulating in the atmosphere.
The more CO2 you add to the system, the higher the temperature. """"

""But some people threw trash during the climate protest!""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3267,583_batch_2,"If we eradicate the coronavirus when the weather warms up, we can tell liberals that global warming killed it and watch their heads explode!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7170,315_batch_2,"REAL NITVIT CITY NEW YORK

In more than 9 years, he destroyed the entire state, and then he had the audacity to say that the president is not doing enough.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
5751,337_batch_2,"WE DO NOT VOTE GUILTY IN THE IMPLEMENTATION OF CLINTON AFTER THE FBI found CLINTON'S DNA IN THE MONICA DRESS ...
... WE SHOULD NOT MAKE THE FBI RESULTS AFFECT OUR VOICES!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6618,143,"Bottom DNA in pants for canned girls is a weapon.

Bullet in girl's liberal pants is a cock",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
6515,65,How to check if your dog is involved in a sex scandal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,280_batch_2,"WE WENT FROM THE WORST PRESIDENT EVER TO THE BEST PRESIDENT EVER.
WHO AGREES?",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6121,551_batch_2,BRETT ALSO HAD TOO MANY CONCLUSIONS BETWEEN COLIN KAEPERNICK AND PAT TILLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5056,127,"THE PEOPLE WHO ONCE CALL OUR SOLDIERS BABY KILLERS

NOW MARCH FOR THE RIGHT TO KILL CHILDREN",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
4214,305_batch_2,"What is the government after destruction of ITS citizens?
Everything he wants.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,309_batch_2,"LOCKING IS THE ONLY SECURITY METHOD

REALLY?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,212_batch_2,When you all this shit you need another hole,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4494,426_batch_2,THIS IS SO LOOKING AS A LEVEL 4 ACTIVE HAZARD SYNDROME!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3971,94_batch_2,"They say you can't pretend to be stupid
It turns out you can't quarantine",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7628,572_batch_2,I can stay here all day and still be full of shit.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4717,578_batch_2,"WHAT DID YOU LEARN DURING THE PANDEMIC AT HOME?

I am a boy!

I'm a girl!

Nuke Goddam China!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4505,430_batch_2,"Free sign guide

The birth of American BY
African american
moving
Competence
hero
Scientist
expert
Very peaceful
wife",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6440,680_batch_2,"To butter

Better my name is not in computer stupid ass kids",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6760,125_batch_2,I like presidents who don't lose money.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5450,168_batch_2,"Wait, what are you doing?

Putin will be the eternal leader of this world.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3589,8,"I PROMISE.

I PROMISE.

I PROMISE.

DELIVERY.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3728,98,"If You But You Are An Anti-Pro Trump Rape

They know members",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
275,292_batch_2,IMPEACH TRUMP BEFORE WE ALL END UP WITH JOBS!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1288,255_batch_2,FEELING THAT THEY DON'T WANT ME TO MODERATE ANYMORE. QUITE RIGHT?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,274_batch_2,"IN A SHOW OF HANDS, WHO'S STILL VOTING FOR ME IN 2020?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,73,"CALM DOWN LITTLE Trump Hate
I FOUND YOUR BINGKY",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2898,362_batch_2,TO SAY WEAPON CAUSES KILLS is like saying steering wheels cause car accidents.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6572,27,"10 years death in the US: 2015-2004

Measles
Zero
Source: CDC

Measles vaccine
108
Source: VAERS database",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2792,322_batch_2,"How much from less diverse 2,020 DEM GOP FIELD 2016 FIELD?

White
White
White
White
White
White

Cuban
black
Orange
Cuba / Canada
wood",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,579_batch_2,"Control your WORLDS climate alone.
Quit FUCK UP now or I will fry your ass.",0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1669,5,The axis of evil of the United States of America,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5641,284_batch_2,"PRESIDENT TRUMP SAYS HE WILL DESIGNATE ANTIFA AS A TERRORIST GROUP.
DO YOU AGREE?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7559,540_batch_2,"Shit oh!
Someone shoots a lot of ass!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
391,418_batch_2,"NEVER FORGET

KAMALA HARRİS HAS PROVEN THAT SHE WILL DESTROY INNOCENT PEOPLE AND GOOD FAMILIES TO ADVANCE HER AGENDA
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
7796,642_batch_2,"A large study I found correlations using glyphosate and farmers' cancer rates.

* Postal code: French. nothing. nothing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2659,258_batch_2,DO YOU THINK CHRIS WALLACE WILL BE RIGHT WITH PRESIDENT TRUMP?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,296_batch_2,We humans want this woman to leave the office.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3783,151,"TUESDAY NOVEMBER 3, 2020 WE GO AGAIN TO AMERICA
CHOOSE this nightmare outside the office!",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1166,184,"Acquiring immunity ""naturally""

Get immunity through vaccination

What would you choose?",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
919,416_batch_2,"I am not always impressed

BUT IF I DO IT, I WILL BE NOMINATED FOR 2 NOBEL PEACE AWARDS AND I AM REAL",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6976,215_batch_2,TRUMP SAID THEY ARE FIGHTING AN OLD RING OF THE SEX TRADE AND NO REPORTER JUST ASKING FOR MORE INFORMATION.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4912,660_batch_2,"""If the chemtrails aren't real, explain why they keep turning on and off?""

""Same reason you see your breath on a cold day but not on a hot day, model.""",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4119,256_batch_2,CHRIS WALLACE IS DATA AND SHOULD NOT DIE ANY DEBATE!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2144,115,"People keep asking, ""Why did God turn BACK ON AMERICA?""

He didn't.
Turned her God ON AMERICA back.
This is what the world looks LIKE without HIM.",0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
799,251_batch_2,"The Democratic Party
We run the cities ... in the ground.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3969,131_batch_2,"INTERRUPT: At FOX tonight, Geraldo opens the vault where Trump keeps his health plan.
Spoiler alert: Empty.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1915,448_batch_2,"""Come on man, you know that thing.
PLEASE, MY WIFE JUST PONY WITH DOG. """"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6891,64_batch_2,"Apparently * I * haven't been * in the salon lately.
Also, they don't work with wigs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3098,461_batch_2,But HE SAID JOE BLACK WILL PICK THE WOMAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4809,620_batch_2,"The reason I don't eat plant-based meat is as follows.
I want to support our farmers.
Sure, but aren't you neglecting the plight of the hardworking people in the soybean mines?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3223,567_batch_2,"TONY TIMPA
KILLED BY THE BRUTALITY OF THE POLICE
- After the officer kneeled on his back / lungs for 13 minutes and joked that it was over after that
OR FUCK FROM PPL

GEORGE FLOYD
KILLED BY THE BRUTALITY OF THE POLICE
- After the cop has one knee around his neck for 8 minutes
ABSOLUTELY CRAZY PROTESTS

TWO SAME SITUATION - TWO DIFFERENT REACTIONS OF AMERICAN SOCIETY",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
229,238_batch_2,"Trump loves Miners!

Biden loves Minors!",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5156,69,"A transgender man gives birth to a baby of a sperm donor and his non-binary partner

A, if I hadn't seen it, it would have happened.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2304,7,"HARRY S. TRUMAN
...

WE KNOW",0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
11,146,"THOSE LIBERALS HATE ME

IT'S BECAUSE I'M BLACK ISN'T IT ?
",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3655,162,"Until death is part of us

NO TO VIOLENCE AGAINST WOMEN",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2273,53,"FREE LOGIC: ""DO NOT CALL THEM ANIMALS!""

""DO NOT CALL PEOPLE THEM!""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5312,192_batch_2,This is a stupid look...,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3420,647_batch_2,"Turkey does contain l-tryptophan, which can make you sleepy.

But no more than beef, chicken, or other regular meat.
So sleepiness is more likely due to the fact that you ate like a pig, drank some wine, and then ate some more.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6715,78,ISIS employee of the month,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1395,400_batch_2,I'm trying to find the part of the constitution about deathbed wishes.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140,45_batch_2,"IF WE GIVE UP EVERYTHING THAT OFFENDS SOMEONE THIS WILL BE THE ONLY FLAG WE CAN FLY
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,376_batch_2,Trump To Get More This Plasma Donates That Song To The Development Healing Songs And My Biggest Wishes For Salvation With The Blood Of Trump's Library Right Now,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2495,202_batch_2,"Let's pray for this person.

He even fights his evil we can't imagine!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1171,148,"RATE IT
RATE IT

HE SAID IT WAS NOT REAL.
SAID IT'S CONTENT.
She said he would disappear.
He blamed the Democrats.
He shared his insights into him.
CANCELED HIS SCIENTISTS.
He is FAILED.
He is in danger
EACH OF US.

RATE IT
RATE IT",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4343,356_batch_2,"You separate the army and the police and there is a reason

One will be the head of state, the other will be the match to protect the spectators and people.
When the kiosk makes the army, it will be the enemy of
The state tends to join the people.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2353,21_batch_2,FOR GOD'S LOVE ARREST SOMEONE!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4714,577_batch_2,SORRY BUT I HAVE NOT HEARD ANTI-GUN LESSONS FROM PEOPLE WHO THINK KILLING A CHILD is OK.,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3856,164_batch_2,"Anti-Vaxxers say Brady Bunch's measles episode is proof that measles wasn't a big deal.

If you have to get sick, you absolutely cannot beat measles

Using this logic, Hogan's heroes prove that WWII prison camps were all shit and laughter.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2262,3,"I DIDN'T KNOW THE SEX PREDATOR PRIZE ...

THANKS DEMOCRATS",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4879,646_batch_2,"“I can't believe how cold it has been lately.
This affects global warming. """"

""You mean the sea level is falling and hundreds of thousands of square kilometers of polar ice are back? This is great news!""",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3391,638_batch_2,"Cancer treatments are suppressed because more money has to be made to cure than to cure.

Are you telling me that the tobacco companies wouldn't pay a lot of money for lung cancer treatment?",0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3106,466_batch_2,"Brilliant picture that shows what the facebook page is for
Really.
They disabled their fact checkers for this photo.
The fake picture on the left can be spread uncontrolled and unlocked on social media.
The real picture shows Trump and his daughter.
Now someone is telling me that the mainstream media is not illegally controlled and there are no hidden programs with Facebook etc.

NOT CORRECT",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
7404,417_batch_2,Joe Biden's teleprompter is bigger than his audience,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7419,425_batch_2,"Cry what you want

He does exactly what I hired him for ...",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6723,5,Axis of Evil USA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1069,663_batch_2,"I'll deal a hard blow to Monsanto, denounce the Rothschilds and warn everyone about big drug companies!

As long as I don't have to leave the sofa.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6303,631_batch_2,"If you criticize others for ignoring compelling scientific evidence for anthropogenic global warming ...
... but ignore scientific evidence that shows GM foods are safe and organic foods lack nutritional value ...

You are misunderstanding science!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
4889,649_batch_2,"Can your people tell me that their Twitter account is similar to life according to the Nazis?
Do you STFU?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6314,636_batch_2,"Natural Remedies,
For that veracity I make it look like a real doctor, not a song to be disturbed by all the science annoyances.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
36,193,"IT WAS NEVER ABOUT THE VIRUS 

IT'S ABOUT SEEING HOW FAR WE CAN PUSH YOU BEFORE YOU PUSH BACK
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,202_batch_2,"Let's pray for this person.

He is fighting an evil we can't even imagine!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5397,123_batch_2,"GAME OVER
The whole world knows the truth, Donnie.

Behind all that rage was the little sad mistake of the man who does all the touch.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
4584,519_batch_2,"RANGE 1 TO 1984

How free do you feel when you sniff by following the arrows on the store floor?",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7883,697_batch_2,Facetime Thanksgiving is better on your stomach than Christmas.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7797,642_batch_2,"Large studies have found no link between glyphosate consumption and cancer incidence in farmers.

Postal code *: French. Nothing. Nothing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7687,600_batch_2,"David missed the flu shot.
He got sick and recovered within a week.
Your oldest grandmother wasn't so lucky.

Vaccinations: It's not always about you.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3188,548_batch_2,"And in I was NASCAR.
Garage, the target of racist people",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1853,357_batch_2,"HEALTH IS A RIGHT AND THE GOVERNMENT MUST PAY FOR IT

FIREWORKS ARE ADEQUATE, SHOULD THE GOVERNMENT ALSO PAY FOR YOU?",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,123,"Former presidents can be removed!
HIT OBAMA!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
133,7_batch_2,"The Corrupt Bunch
",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
472,555_batch_2,"THE BIDEN TRAIN
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,543_batch_2,"The fear of unrest is subsiding
Return to Corona

BACK TO THE CROWN!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1717,57_batch_2,Imagine if 50 million children were allowed to grant their wishes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5709,317_batch_2,"• He told us to protect our borders
• He told us to take the production home
• He told us to be less dependent on other countries.
• He warned us about China
• Democrats fought with him at every step!",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3823,70_batch_2,"GOLF STORM
TRUMP DEBT

Expect Dems to scourge him for that too.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3110,468_batch_2,When I arrive you go for ice cream for the whole day without saying stupid words,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3153,532_batch_2,"SEE YOUR SON
DEMOCRATS DESTROY THE STATUS OF RACISTIC DEMOCRATS DAMOCRATS THERE",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
197,50_batch_2,"AND JUST LIKE THAT TRUMP GOT THE RONA AND BEAT
IT OVER THE WEEKEND
",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6198,584_batch_2,When the left one discovers that the sun is killing a Chinese virus,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2741,302_batch_2,"House Much Whip James Clyburn took it away with one comment.

CoVid (19) ""is a tremendous opportunity for things restructuring to fit our vision""",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
